날짜,리그,팀,상대,득점,실점,승리,장소,시기
2019-10-31,라리가,아틀레틱 클루브,오사수나,2,1,1,방문,BC
2019-10-31,라리가,셀타 비고,비야레알,3,1,1,방문,BC
2019-10-31,라리가,그라나다,발렌시아,0,2,0,방문,BC
2019-10-31,라리가,RCD 마요르카,레반테,1,2,0,방문,BC
2019-10-31,라리가,발렌시아,레알 베티스,1,2,0,방문,BC
2019-10-31,라리가,레반테,아틀레틱 클루브,1,2,0,방문,BC
2019-10-31,라리가,비야레알,에이바르,1,2,0,방문,BC
2019-10-31,라리가,오사수나,RCD 마요르카,2,2,0,방문,BC
2019-10-31,라리가,레알 바야돌리드,데포르티보 알라베스,0,3,0,방문,BC
2019-10-31,라리가,RCD 마요르카,레알 바야돌리드,0,3,0,방문,BC
2019-10-31,라리가,비야레알,RCD 마요르카,1,3,0,방문,BC
2019-10-31,라리가,바르셀로나,레반테,1,3,0,방문,BC
2019-10-31,라리가,레알 소시에다드,레알 마드리드,1,3,0,방문,BC
2019-10-31,라리가,RCD 에스파뇰,아틀레티코 마드리드,1,3,0,방문,BC
2019-10-31,라리가,그라나다,헤타페,1,3,0,방문,BC
2019-10-31,라리가,셀타 비고,바르셀로나,1,4,0,방문,BC
2019-10-31,라리가,데포르티보 알라베스,오사수나,2,4,0,방문,BC
2019-11-30,라리가,아틀레틱 클루브,레알 마드리드,0,0,0,방문,BC
2019-11-30,라리가,레알 소시에다드,레알 바야돌리드,0,0,0,방문,BC
2019-11-30,라리가,레알 마드리드,바르셀로나,0,0,0,방문,BC
2019-11-30,라리가,아틀레티코 마드리드,비야레알,0,0,0,방문,BC
2019-11-30,라리가,에이바르,아틀레틱 클루브,0,0,0,방문,BC
2019-11-30,라리가,바르셀로나,아틀레티코 마드리드,1,0,1,방문,BC
2019-11-30,라리가,헤타페,에이바르,1,0,1,방문,BC
2019-11-30,라리가,세비야,RCD 마요르카,2,0,1,방문,BC
2019-11-30,라리가,헤타페,비야레알,0,1,0,방문,BC
2019-11-30,라리가,CD 레가네스,세비야,0,1,0,방문,BC
2019-11-30,라리가,CD 레가네스,데포르티보 알라베스,1,1,0,방문,BC
2019-11-30,라리가,발렌시아,레알 바야돌리드,1,1,0,방문,BC
2019-11-30,라리가,레알 마드리드,발렌시아,1,1,0,방문,BC
2019-11-30,라리가,세비야,오사수나,1,1,0,방문,BC
2019-11-30,라리가,레알 베티스,RCD 마요르카,2,1,1,방문,BC
2019-11-30,라리가,레반테,그라나다,2,1,1,방문,BC
2019-11-30,라리가,아틀레티코 마드리드,레알 베티스,2,1,1,방문,BC
2019-11-30,라리가,비야레알,세비야,2,1,1,방문,BC
2019-11-30,라리가,RCD 에스파뇰,CD 레가네스,0,2,0,방문,BC
2019-11-30,라리가,RCD 에스파뇰,레알 마드리드,0,2,0,방문,BC
2019-11-30,라리가,오사수나,아틀레티코 마드리드,0,2,0,방문,BC
2019-11-30,라리가,그라나다,아틀레틱 클루브,0,2,0,방문,BC
2019-11-30,라리가,레알 바야돌리드,헤타페,0,2,0,방문,BC
2019-11-30,라리가,비야레알,발렌시아,1,2,0,방문,BC
2019-11-30,라리가,레알 베티스,RCD 에스파뇰,2,2,0,방문,BC
2019-11-30,라리가,바르셀로나,레알 소시에다드,2,2,0,방문,BC
2019-11-30,라리가,RCD 마요르카,셀타 비고,2,2,0,방문,BC
2019-11-30,라리가,오사수나,RCD 에스파뇰,4,2,1,방문,BC
2019-11-30,라리가,발렌시아,레반테,4,2,1,방문,BC
2019-11-30,라리가,데포르티보 알라베스,그라나다,0,3,0,방문,BC
2019-11-30,라리가,그라나다,에이바르,0,3,0,방문,BC
2019-11-30,라리가,셀타 비고,레반테,1,3,0,방문,BC
2019-11-30,라리가,셀타 비고,CD 레가네스,2,3,0,방문,BC
2019-11-30,라리가,아틀레틱 클루브,레알 베티스,2,3,0,방문,BC
2019-11-30,라리가,레알 소시에다드,오사수나,4,3,1,방문,BC
2019-11-30,라리가,레반테,헤타페,0,4,0,방문,BC
2019-11-30,라리가,에이바르,레알 소시에다드,1,4,0,방문,BC
2019-11-30,라리가,데포르티보 알라베스,바르셀로나,1,4,0,방문,BC
2019-11-30,라리가,RCD 마요르카,바르셀로나,2,5,0,방문,BC
2020-01-04,라리가,에이바르,발렌시아,0,1,0,방문,BC
2020-01-04,라리가,아틀레틱 클루브,세비야,1,1,0,방문,BC
2020-01-04,라리가,CD 레가네스,레알 바야돌리드,2,2,0,방문,BC
2020-01-05,라리가,레알 마드리드,헤타페,3,0,1,방문,BC
2020-01-05,라리가,RCD 마요르카,그라나다,0,1,0,방문,BC
2020-01-05,라리가,비야레알,레알 소시에다드,2,1,1,방문,BC
2020-01-05,라리가,레반테,아틀레티코 마드리드,1,2,0,방문,BC
2020-01-05,라리가,바르셀로나,RCD 에스파뇰,2,2,0,방문,BC
2020-01-06,라리가,레알 베티스,데포르티보 알라베스,1,1,0,방문,BC
2020-01-06,라리가,오사수나,셀타 비고,1,1,0,방문,BC
2020-01-18,라리가,데포르티보 알라베스,레반테,1,0,1,방문,BC
2020-01-18,라리가,헤타페,CD 레가네스,3,0,1,방문,BC
2020-01-19,라리가,레알 바야돌리드,오사수나,0,0,0,방문,BC
2020-01-19,라리가,아틀레티코 마드리드,에이바르,0,2,0,방문,BC
2020-01-19,라리가,세비야,레알 마드리드,1,2,0,방문,BC
2020-01-19,라리가,레알 소시에다드,레알 베티스,0,3,0,방문,BC
2020-01-19,라리가,발렌시아,RCD 마요르카,1,4,0,방문,BC
2020-01-20,라리가,그라나다,바르셀로나,0,1,0,방문,BC
2020-01-20,라리가,셀타 비고,아틀레틱 클루브,1,1,0,방문,BC
2020-01-20,라리가,RCD 에스파뇰,비야레알,2,1,1,방문,BC
2020-01-25,라리가,아틀레틱 클루브,RCD 에스파뇰,1,1,0,방문,BC
2020-01-25,라리가,레반테,오사수나,0,2,0,방문,BC
2020-01-26,라리가,에이바르,셀타 비고,0,0,0,방문,BC
2020-01-26,라리가,CD 레가네스,아틀레티코 마드리드,0,0,0,방문,BC
2020-01-26,라리가,비야레알,데포르티보 알라베스,2,1,1,방문,BC
2020-01-26,라리가,바르셀로나,발렌시아,0,2,0,방문,BC
2020-01-26,라리가,그라나다,세비야,0,2,0,방문,BC
2020-01-27,라리가,레알 마드리드,레알 바야돌리드,1,0,1,방문,BC
2020-01-27,라리가,레알 베티스,헤타페,0,1,0,방문,BC
2020-01-27,라리가,RCD 마요르카,레알 소시에다드,0,3,0,방문,BC
2020-02-01,라리가,RCD 에스파뇰,그라나다,1,2,0,방문,BC
2020-02-02,라리가,레알 바야돌리드,RCD 마요르카,1,0,1,방문,BC
2020-02-02,라리가,아틀레티코 마드리드,레알 마드리드,0,1,0,방문,BC
2020-02-02,라리가,셀타 비고,발렌시아,0,1,0,방문,BC
2020-02-02,라리가,레알 베티스,에이바르,1,1,0,방문,BC
2020-02-02,라리가,레알 소시에다드,CD 레가네스,1,2,0,방문,BC
2020-02-03,라리가,헤타페,아틀레틱 클루브,2,0,1,방문,BC
2020-02-03,라리가,데포르티보 알라베스,세비야,1,1,0,방문,BC
2020-02-03,라리가,레반테,바르셀로나,1,2,0,방문,BC
2020-02-03,라리가,오사수나,비야레알,1,3,0,방문,BC
2020-02-08,라리가,CD 레가네스,레반테,0,2,0,방문,BC
2020-02-08,라리가,에이바르,데포르티보 알라베스,1,2,0,방문,BC
2020-02-09,라리가,RCD 마요르카,RCD 에스파뇰,0,1,0,방문,BC
2020-02-09,라리가,그라나다,아틀레티코 마드리드,0,1,0,방문,BC
2020-02-09,라리가,비야레알,레알 바야돌리드,1,1,0,방문,BC
2020-02-09,라리가,아틀레틱 클루브,레알 소시에다드,1,2,0,방문,BC
2020-02-09,라리가,발렌시아,헤타페,0,3,0,방문,BC
2020-02-10,라리가,레알 마드리드,오사수나,4,1,1,방문,BC
2020-02-10,라리가,세비야,셀타 비고,1,2,0,방문,BC
2020-02-10,라리가,바르셀로나,레알 베티스,3,2,1,방문,BC
2020-02-15,라리가,데포르티보 알라베스,RCD 마요르카,0,1,0,방문,BC
2020-02-15,라리가,아틀레티코 마드리드,발렌시아,2,2,0,방문,BC
2020-02-16,라리가,레알 베티스,CD 레가네스,0,0,0,방문,BC
2020-02-16,라리가,레알 바야돌리드,그라나다,1,2,0,방문,BC
2020-02-16,라리가,헤타페,바르셀로나,1,2,0,방문,BC
2020-02-16,라리가,레반테,비야레알,1,2,0,방문,BC
2020-02-16,라리가,RCD 에스파뇰,세비야,2,2,0,방문,BC
2020-02-17,라리가,오사수나,아틀레틱 클루브,1,0,1,방문,BC
2020-02-17,라리가,셀타 비고,레알 마드리드,2,2,0,방문,BC
2020-02-22,라리가,CD 레가네스,셀타 비고,0,1,0,방문,BC
2020-02-22,라리가,RCD 마요르카,레알 베티스,3,3,0,방문,BC
2020-02-23,라리가,그라나다,오사수나,3,0,1,방문,BC
2020-02-23,라리가,레알 마드리드,레반테,0,1,0,방문,BC
2020-02-23,라리가,아틀레틱 클루브,데포르티보 알라베스,1,2,0,방문,BC
2020-02-23,라리가,발렌시아,레알 소시에다드,0,3,0,방문,BC
2020-02-23,라리가,에이바르,바르셀로나,0,5,0,방문,BC
2020-02-24,라리가,세비야,헤타페,3,0,1,방문,BC
2020-02-24,라리가,RCD 에스파뇰,레알 바야돌리드,1,2,0,방문,BC
2020-02-24,라리가,비야레알,아틀레티코 마드리드,1,3,0,방문,BC
2020-02-29,라리가,레알 바야돌리드,레알 소시에다드,0,1,0,방문,BC
2020-02-29,라리가,레반테,에이바르,0,3,0,방문,BC
2020-03-01,라리가,셀타 비고,그라나다,0,0,0,방문,BC
2020-03-01,라리가,비야레알,아틀레틱 클루브,0,1,0,방문,BC
2020-03-01,라리가,데포르티보 알라베스,CD 레가네스,1,1,0,방문,BC
2020-03-01,라리가,레알 베티스,발렌시아,1,2,0,방문,BC
2020-03-01,라리가,오사수나,세비야,2,3,0,방문,BC
2020-03-02,라리가,헤타페,RCD 마요르카,1,0,1,방문,BC
2020-03-02,라리가,아틀레티코 마드리드,RCD 에스파뇰,1,1,0,방문,BC
2020-03-02,라리가,바르셀로나,레알 마드리드,0,2,0,방문,BC
2020-03-07,라리가,발렌시아,데포르티보 알라베스,1,1,0,방문,BC
2020-03-07,라리가,RCD 마요르카,에이바르,2,1,1,방문,BC
2020-03-08,라리가,셀타 비고,헤타페,0,0,0,방문,BC
2020-03-08,라리가,레알 소시에다드,바르셀로나,0,1,0,방문,BC
2020-03-08,라리가,RCD 에스파뇰,오사수나,0,1,0,방문,BC
2020-03-08,라리가,아틀레틱 클루브,레알 바야돌리드,4,1,1,방문,BC
2020-03-08,라리가,세비야,아틀레티코 마드리드,2,2,0,방문,BC
2020-03-09,라리가,그라나다,레반테,1,1,0,방문,BC
2020-03-09,라리가,CD 레가네스,비야레알,2,1,1,방문,BC
2020-03-09,라리가,레알 마드리드,레알 베티스,1,2,0,방문,BC
2020-03-11,라리가,레알 소시에다드,에이바르,2,1,1,방문,AC
2020-06-12,라리가,레알 베티스,세비야,0,2,0,방문,AC
2020-06-13,라리가,레반테,발렌시아,1,1,0,방문,AC
2020-06-13,라리가,데포르티보 알라베스,RCD 에스파뇰,0,2,0,방문,AC
2020-06-13,라리가,헤타페,그라나다,1,2,0,방문,AC
2020-06-14,라리가,비야레알,셀타 비고,1,0,1,방문,AC
2020-06-14,라리가,바르셀로나,RCD 마요르카,4,0,1,방문,AC
2020-06-14,라리가,아틀레티코 마드리드,아틀레틱 클루브,1,1,0,방문,AC
2020-06-14,라리가,레알 바야돌리드,CD 레가네스,2,1,1,방문,AC
2020-06-15,라리가,오사수나,레알 소시에다드,1,1,0,방문,AC
2020-06-15,라리가,에이바르,레알 마드리드,1,3,0,방문,AC
2020-06-16,라리가,세비야,레반테,1,1,0,방문,AC
2020-06-16,라리가,그라나다,레알 베티스,2,2,0,방문,AC
2020-06-17,라리가,RCD 에스파뇰,헤타페,0,0,0,방문,AC
2020-06-17,라리가,RCD 마요르카,비야레알,0,1,0,방문,AC
2020-06-17,라리가,CD 레가네스,바르셀로나,0,2,0,방문,AC
2020-06-18,라리가,셀타 비고,레알 바야돌리드,0,0,0,방문,AC
2020-06-18,라리가,아틀레티코 마드리드,오사수나,5,0,1,방문,AC
2020-06-18,라리가,아틀레틱 클루브,에이바르,2,2,0,방문,AC
2020-06-19,라리가,레알 소시에다드,데포르티보 알라베스,0,2,0,방문,AC
2020-06-19,라리가,발렌시아,레알 마드리드,0,3,0,방문,AC
2020-06-20,라리가,바르셀로나,세비야,0,0,0,방문,AC
2020-06-20,라리가,비야레알,그라나다,1,0,1,방문,AC
2020-06-20,라리가,CD 레가네스,RCD 마요르카,1,1,0,방문,AC
2020-06-20,라리가,레반테,RCD 에스파뇰,3,1,1,방문,AC
2020-06-21,라리가,레알 바야돌리드,아틀레티코 마드리드,0,1,0,방문,AC
2020-06-21,라리가,레알 베티스,아틀레틱 클루브,0,1,0,방문,AC
2020-06-21,라리가,에이바르,헤타페,1,1,0,방문,AC
2020-06-21,라리가,데포르티보 알라베스,셀타 비고,0,6,0,방문,AC
2020-06-22,라리가,레알 마드리드,레알 소시에다드,2,1,1,방문,AC
2020-06-22,라리가,오사수나,발렌시아,0,2,0,방문,AC
2020-06-23,라리가,그라나다,CD 레가네스,0,0,0,방문,AC
2020-06-23,라리가,세비야,비야레알,2,2,0,방문,AC
2020-06-24,라리가,아틀레티코 마드리드,레반테,1,0,1,방문,AC
2020-06-24,라리가,아틀레틱 클루브,바르셀로나,0,1,0,방문,AC
2020-06-24,라리가,헤타페,레알 바야돌리드,1,1,0,방문,AC
2020-06-25,라리가,오사수나,데포르티보 알라베스,1,0,1,방문,AC
2020-06-25,라리가,셀타 비고,레알 소시에다드,1,0,1,방문,AC
2020-06-25,라리가,RCD 마요르카,레알 마드리드,0,2,0,방문,AC
2020-06-26,라리가,RCD 에스파뇰,레알 베티스,0,1,0,방문,AC
2020-06-26,라리가,발렌시아,에이바르,0,1,0,방문,AC
2020-06-27,라리가,레알 바야돌리드,세비야,1,1,0,방문,AC
2020-06-27,라리가,RCD 마요르카,아틀레틱 클루브,1,3,0,방문,AC
2020-06-28,라리가,데포르티보 알라베스,아틀레티코 마드리드,1,2,0,방문,AC
2020-06-28,라리가,CD 레가네스,오사수나,1,2,0,방문,AC
2020-06-28,라리가,바르셀로나,셀타 비고,2,2,0,방문,AC
2020-06-28,라리가,레알 베티스,레반테,2,4,0,방문,AC
2020-06-29,라리가,레알 마드리드,RCD 에스파뇰,1,0,1,방문,AC
2020-06-29,라리가,에이바르,그라나다,2,1,1,방문,AC
2020-06-29,라리가,발렌시아,비야레알,0,2,0,방문,AC
2020-06-30,라리가,레알 소시에다드,헤타페,1,2,0,방문,AC
2020-07-01,라리가,세비야,CD 레가네스,3,0,1,방문,AC
2020-07-01,라리가,아틀레티코 마드리드,바르셀로나,2,2,0,방문,AC
2020-07-01,라리가,셀타 비고,RCD 마요르카,1,5,0,방문,AC
2020-07-02,라리가,레반테,레알 바야돌리드,0,0,0,방문,AC
2020-07-02,라리가,그라나다,데포르티보 알라베스,2,0,1,방문,AC
2020-07-02,라리가,비야레알,레알 베티스,2,0,1,방문,AC
2020-07-02,라리가,아틀레틱 클루브,발렌시아,2,0,1,방문,AC
2020-07-03,라리가,오사수나,에이바르,2,0,1,방문,AC
2020-07-03,라리가,헤타페,레알 마드리드,0,1,0,방문,AC
2020-07-03,라리가,RCD 에스파뇰,레알 소시에다드,1,2,0,방문,AC
2020-07-04,라리가,RCD 마요르카,아틀레티코 마드리드,0,3,0,방문,AC
2020-07-05,라리가,레알 마드리드,아틀레틱 클루브,1,0,1,방문,AC
2020-07-05,라리가,데포르티보 알라베스,레알 바야돌리드,0,1,0,방문,AC
2020-07-05,라리가,레알 베티스,셀타 비고,1,1,0,방문,AC
2020-07-05,라리가,발렌시아,그라나다,2,2,0,방문,AC
2020-07-06,라리가,헤타페,오사수나,0,0,0,방문,AC
2020-07-06,라리가,CD 레가네스,RCD 에스파뇰,1,0,1,방문,AC
2020-07-06,라리가,바르셀로나,비야레알,4,1,1,방문,AC
2020-07-07,라리가,에이바르,세비야,0,1,0,방문,AC
2020-07-07,라리가,레알 소시에다드,레반테,1,1,0,방문,AC
2020-07-08,라리가,아틀레티코 마드리드,셀타 비고,1,1,0,방문,AC
2020-07-08,라리가,레알 바야돌리드,발렌시아,1,2,0,방문,AC
2020-07-09,라리가,RCD 에스파뇰,바르셀로나,0,1,0,방문,AC
2020-07-09,라리가,비야레알,헤타페,3,1,1,방문,AC
2020-07-09,라리가,오사수나,레알 베티스,0,3,0,방문,AC
2020-07-10,라리가,CD 레가네스,에이바르,0,0,0,방문,AC
2020-07-10,라리가,세비야,아틀레틱 클루브,2,1,1,방문,AC
2020-07-10,라리가,레반테,RCD 마요르카,0,2,0,방문,AC
2020-07-11,라리가,데포르티보 알라베스,레알 마드리드,0,2,0,방문,AC
2020-07-11,라리가,그라나다,레알 소시에다드,3,2,1,방문,AC
2020-07-12,라리가,바르셀로나,레알 바야돌리드,1,0,1,방문,AC
2020-07-12,라리가,에이바르,RCD 에스파뇰,2,0,1,방문,AC
2020-07-12,라리가,레알 베티스,아틀레티코 마드리드,0,1,0,방문,AC
2020-07-12,라리가,셀타 비고,오사수나,1,2,0,방문,AC
2020-07-13,라리가,발렌시아,CD 레가네스,0,1,0,방문,AC
2020-07-13,라리가,아틀레틱 클루브,레반테,2,1,1,방문,AC
2020-07-13,라리가,RCD 마요르카,세비야,0,2,0,방문,AC
2020-07-14,라리가,헤타페,데포르티보 알라베스,0,0,0,방문,AC
2020-07-14,라리가,레알 마드리드,그라나다,2,1,1,방문,AC
2020-07-14,라리가,레알 소시에다드,비야레알,2,1,1,방문,AC
2020-07-17,라리가,세비야,레알 소시에다드,0,0,0,방문,AC
2020-07-17,라리가,CD 레가네스,아틀레틱 클루브,2,0,1,방문,AC
2020-07-17,라리가,아틀레티코 마드리드,헤타페,2,0,1,방문,AC
2020-07-17,라리가,RCD 에스파뇰,발렌시아,0,1,0,방문,AC
2020-07-17,라리가,그라나다,RCD 마요르카,2,1,1,방문,AC
2020-07-17,라리가,데포르티보 알라베스,레알 베티스,2,1,1,방문,AC
2020-07-17,라리가,오사수나,바르셀로나,2,1,1,방문,AC
2020-07-17,라리가,비야레알,레알 마드리드,1,2,0,방문,AC
2020-07-17,라리가,레반테,셀타 비고,3,2,1,방문,AC
2020-07-17,라리가,레알 바야돌리드,에이바르,1,3,0,방문,AC
2020-07-20,라리가,셀타 비고,RCD 에스파뇰,0,0,0,방문,AC
2020-07-20,라리가,바르셀로나,데포르티보 알라베스,5,0,1,방문,AC
2020-07-20,라리가,헤타페,레반테,0,1,0,방문,AC
2020-07-20,라리가,발렌시아,세비야,0,1,0,방문,AC
2020-07-20,라리가,레알 소시에다드,아틀레티코 마드리드,1,1,0,방문,AC
2020-07-20,라리가,레알 베티스,레알 바야돌리드,0,2,0,방문,AC
2020-07-20,라리가,레알 마드리드,CD 레가네스,2,2,0,방문,AC
2020-07-20,라리가,RCD 마요르카,오사수나,2,2,0,방문,AC
2020-07-20,라리가,아틀레틱 클루브,그라나다,0,4,0,방문,AC
2020-07-20,라리가,에이바르,비야레알,0,4,0,방문,AC
2019-08-10,리그1,리옹,모나코,3,0,1,방문,BC
2019-08-11,리그1,스타드 렌,몽펠리에,1,0,1,방문,BC
2019-08-11,리그1,랭스,마르세유,2,0,1,방문,BC
2019-08-11,리그1,툴루즈 FC,브레스투아,1,1,0,방문,BC
2019-08-11,리그1,생테티엔,디종,2,1,1,방문,BC
2019-08-11,리그1,아미앵 SC,니스,1,2,0,방문,BC
2019-08-11,리그1,낭트,릴,1,2,0,방문,BC
2019-08-11,리그1,보르도,앙제,1,3,0,방문,BC
2019-08-12,리그1,FC 메스,스트라스부르,1,1,0,방문,BC
2019-08-12,리그1,님 올랭피크,파리 생제르맹,0,3,0,방문,BC
2019-08-17,리그1,앙제,리옹,0,6,0,방문,BC
2019-08-18,리그1,마르세유,낭트,0,0,0,방문,BC
2019-08-18,리그1,릴,아미앵 SC,0,1,0,방문,BC
2019-08-18,리그1,디종,툴루즈 FC,0,1,0,방문,BC
2019-08-18,리그1,몽펠리에,보르도,1,1,0,방문,BC
2019-08-18,리그1,브레스투아,생테티엔,1,1,0,방문,BC
2019-08-18,리그1,니스,님 올랭피크,2,1,1,방문,BC
2019-08-18,리그1,모나코,FC 메스,0,3,0,방문,BC
2019-08-19,리그1,스트라스부르,랭스,0,0,0,방문,BC
2019-08-19,리그1,파리 생제르맹,스타드 렌,1,2,0,방문,BC
2019-08-25,리그1,보르도,디종,2,0,1,방문,BC
2019-08-25,리그1,랭스,브레스투아,0,1,0,방문,BC
2019-08-25,리그1,낭트,아미앵 SC,2,1,1,방문,BC
2019-08-25,리그1,님 올랭피크,모나코,2,2,0,방문,BC
2019-08-25,리그1,FC 메스,앙제,0,3,0,방문,BC
2019-08-26,리그1,스타드 렌,스트라스부르,2,0,1,방문,BC
2019-08-26,리그1,툴루즈 FC,파리 생제르맹,0,4,0,방문,BC
2019-08-28,리그1,리옹,몽펠리에,0,1,0,방문,BC
2019-08-29,리그1,마르세유,니스,2,1,1,방문,BC
2019-08-29,리그1,생테티엔,릴,0,3,0,방문,BC
2019-08-31,리그1,파리 생제르맹,FC 메스,2,0,1,방문,BC
2019-09-01,리그1,몽펠리에,낭트,0,1,0,방문,BC
2019-09-01,리그1,보르도,리옹,1,1,0,방문,BC
2019-09-01,리그1,니스,스타드 렌,2,1,1,방문,BC
2019-09-01,리그1,릴,랭스,0,2,0,방문,BC
2019-09-01,리그1,디종,앙제,0,2,0,방문,BC
2019-09-01,리그1,아미앵 SC,툴루즈 FC,0,2,0,방문,BC
2019-09-01,리그1,브레스투아,님 올랭피크,0,3,0,방문,BC
2019-09-02,리그1,생테티엔,마르세유,0,1,0,방문,BC
2019-09-02,리그1,모나코,스트라스부르,2,2,0,방문,BC
2019-09-14,리그1,앙제,릴,1,2,0,방문,BC
2019-09-14,리그1,리옹,아미앵 SC,2,2,0,방문,BC
2019-09-15,리그1,님 올랭피크,디종,0,0,0,방문,BC
2019-09-15,리그1,스타드 렌,브레스투아,0,0,0,방문,BC
2019-09-15,리그1,랭스,낭트,0,1,0,방문,BC
2019-09-15,리그1,스트라스부르,파리 생제르맹,0,1,0,방문,BC
2019-09-15,리그1,FC 메스,보르도,0,2,0,방문,BC
2019-09-15,리그1,니스,몽펠리에,1,2,0,방문,BC
2019-09-16,리그1,툴루즈 FC,생테티엔,2,2,0,방문,BC
2019-09-16,리그1,마르세유,모나코,4,3,1,방문,BC
2019-09-21,리그1,낭트,스트라스부르,1,2,0,방문,BC
2019-09-22,리그1,모나코,랭스,0,0,0,방문,BC
