시즌,남녀부,세트_id,플레이팀,득점,블로킹,디그,리시브효율,서브효율,공격효율,오픈점유율,시간차점유율,이동점유율,백어택점유율,속공점유율,퀵오픈점유율,오픈효율,시간차효율,이동효율,백어택효율,속공효율,퀵오픈효율,상대_득점,상대_서브,상대_디그,상대_블로킹,상대_리시브효율,상대_서브효율,상대_공격효율,승리,서브,서브.성공.득점,리시브,리시브.정확,리시브.실패,공격,공격.득점,공격.범실,오픈,시간차,이동,백어택,속공,퀵오픈,유효블로킹,서브_우위,디그_우위,블로킹_우위,리시브_우위,공격_우위
1617,남,21-2,현대캐피탈,19,0,4,0.55,0.3076923077,0.2857142857,0.09523809524,0.04761904762,0,0.3333333333,0.1428571429,0.380952381,0.5,0.5,0,0.2857142857,0.3333333333,0.125,25,0,9,0,0.3076923077,0.55,0.6315789474,0,2,2,20,11,0,21,10,4,2,1,0,7,3,8,1,0,0,1,1,0
1617,남,21-3,한국전력,25,1,9,0.5384615385,0.4705882353,0.6470588235,0.3529411765,0.05882352941,0,0.2941176471,0.1764705882,0.1176470588,0.8333333333,0.1666666667,0,0.4,0.6666666667,0.5,21,0,7,0,0.4705882353,0.5384615385,0.4347826087,1,1,1,13,7,0,17,12,1,6,1,0,5,3,2,4,0,1,1,1,1
1617,남,21-3,현대캐피탈,21,0,7,0.4705882353,0.5384615385,0.4347826087,0.1739130435,0.04347826087,0,0.08695652174,0.2608695652,0.4347826087,0.5,-0.25,0,1,1,0.1,25,1,9,1,0.5384615385,0.4705882353,0.6470588235,0,0,0,17,9,1,23,12,1,4,1,0,2,6,10,1,1,0,0,0,0
1617,남,21-4,한국전력,25,5,9,0.4210526316,0.7142857143,0.4285714286,0.5357142857,0.07142857143,0,0.1428571429,0.1071428571,0.1428571429,0.4666666667,0.06666666667,0,0.5,0.3333333333,0.25,20,1,4,2,0.7142857143,0.4210526316,0.125,1,0,0,19,9,1,28,16,2,15,2,0,4,3,4,4,1,1,1,0,1
1617,남,21-4,현대캐피탈,20,2,4,0.7142857143,0.4210526316,0.125,0.08333333333,0.125,0,0.2916666667,0.125,0.375,0,0.5,0,0,-0.3333333333,0.2222222222,25,0,9,5,0.4210526316,0.7142857143,0.4285714286,0,1,1,21,15,0,24,11,3,2,3,0,7,3,9,3,0,0,0,1,0
1617,남,210-1,KB손해보험,25,5,8,0.4666666667,0.3333333333,0.04761904762,0.4285714286,0.04761904762,0,0.1904761905,0.1428571429,0.1904761905,-0.1111111111,0.1111111111,0,0.25,-0.3333333333,0.25,21,0,9,1,0.3333333333,0.4666666667,0.03703703704,1,2,2,15,7,0,21,7,5,9,1,0,4,3,4,3,0,0,1,1,1
1617,남,210-1,한국전력,21,1,9,0.3333333333,0.4666666667,0.03703703704,0.3333333333,0.03703703704,0,0.1851851852,0.07407407407,0.3703703704,0.3333333333,-0.1111111111,0,0.2,1,-0.2,25,2,8,5,0.4666666667,0.3333333333,0.04761904762,0,0,0,21,9,2,27,11,5,9,1,0,5,2,10,2,1,1,0,0,0
1617,남,210-2,KB손해보험,17,0,7,0.347826087,0.5714285714,0.28,0.44,0,0,0.12,0.2,0.24,0.1818181818,0,0,-0.6666666667,0.6,1,25,1,7,5,0.5714285714,0.347826087,0.5217391304,0,0,0,23,9,1,25,13,1,11,0,0,3,5,6,2,1,1,0,0,0
1617,남,210-2,한국전력,25,5,7,0.5714285714,0.347826087,0.5217391304,0.347826087,0.04347826087,0,0.2608695652,0.1739130435,0.1739130435,0.5,0.125,0,0.5,0.5,0.5,17,0,7,0,0.347826087,0.5714285714,0.28,1,1,1,14,8,0,23,13,1,8,1,0,6,4,4,3,0,1,1,1,1
1617,남,210-3,KB손해보험,21,2,12,0.5,0.5263157895,0.2692307692,0.4230769231,0.07692307692,0,0.1923076923,0,0.3076923077,0.5454545455,0.09090909091,0,-0.2,0,0.25,25,1,11,4,0.5263157895,0.5,0.3448275862,0,1,1,20,11,1,26,12,1,11,2,0,5,0,8,5,1,1,0,0,0
1617,남,210-3,한국전력,25,4,11,0.5263157895,0.5,0.3448275862,0.275862069,0,0,0.3103448276,0.275862069,0.1379310345,0.5,0,0,0.4444444444,0.125,0.5,21,1,12,2,0.5,0.5263157895,0.2692307692,1,1,1,19,11,1,29,14,2,8,0,0,9,8,4,4,0,0,1,1,1
1617,남,210-4,KB손해보험,20,2,16,0.3636363636,0.6,0.08108108108,0.3783783784,0.08108108108,0,0.1351351351,0.1081081081,0.2972972973,0.07142857143,0.1428571429,0,0,-0.25,0.09090909091,25,1,17,4,0.6,0.3636363636,0.2692307692,0,1,1,22,9,1,37,11,4,14,3,0,5,4,11,5,1,0,0,0,0
1617,남,210-4,한국전력,25,4,17,0.6,0.3636363636,0.2692307692,0.3846153846,0.03846153846,0,0.3846153846,0,0.1923076923,0.3,-0.1,0,0.2,0,0.4,20,1,16,2,0.3636363636,0.6,0.08108108108,1,1,1,15,10,1,26,11,2,10,1,0,10,0,5,10,0,1,1,1,1
1617,남,211-1,삼성화재,25,3,17,0.3636363636,0.55,0.44,0.6,0,0,0.16,0.2,0.04,0.6,0,0,0.25,0.2,0,13,1,13,1,0.55,0.3636363636,0,1,1,1,11,5,1,25,12,0,15,0,0,4,5,1,5,1,1,1,0,1
1617,남,211-1,현대캐피탈,13,1,13,0.55,0.3636363636,0,0.4482758621,0,0,0.1724137931,0.1379310345,0.2413793103,0.2307692308,0,0,-0.2,0.25,-0.1428571429,25,1,17,3,0.3636363636,0.55,0.44,0,1,1,20,12,1,29,7,4,13,0,0,5,4,7,4,0,0,0,1,0
1617,남,211-2,삼성화재,25,2,7,0.6923076923,0.25,0.3,0.45,0.1,0,0.25,0.2,0,0.2222222222,0.2222222222,0,0.4,0.25,0,19,0,5,3,0.25,0.6923076923,0.15,1,3,3,13,9,0,20,10,1,9,2,0,5,4,0,1,0,1,0,1,1
1617,남,211-2,현대캐피탈,19,3,5,0.25,0.6923076923,0.15,0.3,0,0,0.15,0.2,0.35,-0.1666666667,0,0,0.6666666667,0.5,0.1428571429,25,3,7,2,0.6923076923,0.25,0.3,0,0,0,20,8,3,20,9,4,6,0,0,3,4,7,3,1,0,1,0,0
1617,남,211-3,삼성화재,21,3,8,0.1875,0.5294117647,0.1904761905,0.4285714286,0.04761904762,0,0.2380952381,0.09523809524,0.1904761905,0.4444444444,0.1111111111,0,0,-0.5,0.25,25,2,10,3,0.5294117647,0.1875,0.4074074074,0,0,0,16,5,2,21,8,1,9,1,0,5,2,4,4,1,0,1,0,0
1617,남,211-3,현대캐피탈,25,3,10,0.5294117647,0.1875,0.4074074074,0.3703703704,0.03703703704,0,0.2222222222,0.1111111111,0.2592592593,0.3,-0.1,0,0.5,0.6666666667,0.7142857143,21,0,8,3,0.1875,0.5294117647,0.1904761905,1,2,2,17,9,0,27,15,1,10,1,0,6,3,7,6,0,1,1,1,1
1617,남,211-4,삼성화재,25,3,8,0.5263157895,0.4761904762,0.4444444444,0.5185185185,0.07407407407,0,0.2962962963,0.1111111111,0,0.6428571429,0.07142857143,0,0,0.6666666667,0,22,1,9,2,0.4761904762,0.5263157895,0.2413793103,1,0,0,19,11,1,27,15,1,14,2,0,8,3,0,4,0,0,1,1,1
1617,남,211-4,현대캐피탈,22,2,9,0.4761904762,0.5263157895,0.2413793103,0.3793103448,0,0,0.275862069,0.2068965517,0.1379310345,0.1818181818,0,0,0.125,0.5,0.5,25,0,8,3,0.5263157895,0.4761904762,0.4444444444,0,1,1,21,10,0,29,13,3,11,0,0,8,6,4,4,1,1,0,0,0
1617,남,213-1,KB손해보험,25,1,11,0.4210526316,0.4545454545,0.4230769231,0.3846153846,0.03846153846,0,0.2692307692,0.07692307692,0.2307692308,0.6,0.1,0,0.2857142857,0,0.5,23,1,7,2,0.4545454545,0.4210526316,0.4,1,2,2,19,9,1,26,15,2,10,1,0,7,2,6,4,1,1,0,0,1
1617,남,213-1,우리카드,23,2,7,0.4545454545,0.4210526316,0.4,0.32,0,0,0.32,0.16,0.2,0.625,0,0,0,0.75,0.4,25,2,11,1,0.4210526316,0.4545454545,0.4230769231,0,1,1,22,12,2,25,14,3,8,0,0,8,4,5,1,0,0,1,1,0
1617,남,213-2,KB손해보험,24,1,11,0.375,0.5,0.4,0.2285714286,0.05714285714,0,0.3428571429,0.1714285714,0.2,0.25,0.125,0,0.5833333333,0.1666666667,0.5714285714,26,1,17,1,0.5,0.375,0.4375,0,0,0,24,10,1,35,17,2,8,2,0,12,6,7,4,1,0,1,0,0
1617,남,213-2,우리카드,26,1,17,0.5,0.375,0.4375,0.375,0,0,0.28125,0.15625,0.1875,0.1666666667,0,0,0.4444444444,0.8,0.8333333333,24,0,11,1,0.375,0.5,0.4,1,1,1,20,10,0,32,18,3,12,0,0,9,5,6,6,0,1,1,1,1
1617,남,213-3,KB손해보험,25,2,6,0.2777777778,0.4090909091,0.625,0.5,0.125,0,0.1666666667,0.125,0.08333333333,0.5833333333,0.08333333333,0,1,0.6666666667,0.5,20,2,7,2,0.4090909091,0.2777777778,0.3913043478,1,1,1,18,7,2,24,17,0,12,3,0,4,3,2,2,1,0,1,0,1
1617,남,213-3,우리카드,20,2,7,0.4090909091,0.2777777778,0.3913043478,0.2608695652,0.04347826087,0,0.347826087,0.04347826087,0.3043478261,0.3333333333,0.1666666667,0,0.125,1,0.5714285714,25,1,6,2,0.2777777778,0.4090909091,0.625,0,2,2,22,10,1,23,13,2,6,1,0,8,1,7,3,0,1,1,1,0
1617,남,213-4,KB손해보험,19,0,7,0.3157894737,0.6923076923,0.5,0.4090909091,0,0,0.2727272727,0.1363636364,0.1818181818,0.2222222222,0,0,0.5,1,1,25,3,7,1,0.6923076923,0.3157894737,0.7777777778,0,0,0,19,9,3,22,13,1,9,0,0,6,3,4,2,1,1,0,0,0
1617,남,213-4,우리카드,25,1,7,0.6923076923,0.3157894737,0.7777777778,0.2222222222,0.05555555556,0,0.3888888889,0.05555555556,0.2777777778,0.75,0.25,0,1,1,0.4,19,0,7,0,0.3157894737,0.6923076923,0.5,1,3,3,13,9,0,18,14,0,4,1,0,7,1,5,4,0,1,1,1,1
1617,남,216-1,OK저축은행,25,2,1,0.07142857143,0.55,0.6153846154,0.1538461538,0,0,0.3846153846,0.07692307692,0.3846153846,1,0,0,0.4,1,0.6,20,3,2,0,0.55,0.07142857143,0.3888888889,1,2,2,14,4,3,13,10,2,2,0,0,5,1,5,1,1,0,1,0,1
1617,남,216-1,대한항공,20,0,2,0.55,0.07142857143,0.3888888889,0.1666666667,0.1111111111,0,0.3333333333,0.2777777778,0.1111111111,0.3333333333,-0.3333333333,0,0.3333333333,0.6,1,25,2,1,2,0.07142857143,0.55,0.6153846154,0,3,3,20,13,2,18,11,2,3,2,0,6,5,2,0,0,1,0,1,0
1617,남,216-2,OK저축은행,25,1,15,0.3529411765,0.5,0.3793103448,0.4827586207,0.1724137931,0,0.2413793103,0.03448275862,0.06896551724,0.4285714286,0.1428571429,0,0.1428571429,1,1,20,1,8,2,0.5,0.3529411765,0.1290322581,1,0,0,17,7,1,29,15,2,14,5,0,7,1,2,4,1,1,0,0,1
1617,남,216-2,대한항공,20,2,8,0.5,0.3529411765,0.1290322581,0.3225806452,0.03225806452,0,0.1935483871,0.1612903226,0.2903225806,-0.1,0.1,0,0,0.4,0.3333333333,25,0,15,1,0.3529411765,0.5,0.3793103448,0,1,1,22,11,0,31,11,6,10,1,0,6,5,9,4,0,0,1,1,0
1617,남,216-3,OK저축은행,25,7,12,0.3529411765,0.380952381,0.2,0.68,0.04,0,0.08,0.12,0.08,0.1764705882,0.05882352941,0,1,0,0,21,0,19,1,0.380952381,0.3529411765,0.1052631579,1,1,1,17,6,0,25,8,2,17,1,0,2,3,2,5,1,0,1,0,1
1617,남,216-3,대한항공,21,1,19,0.380952381,0.3529411765,0.1052631579,0.5,0,0,0.2368421053,0.1315789474,0.1315789474,0.2631578947,0,0,-0.1111111111,0.6,0.6,25,1,12,7,0.3529411765,0.380952381,0.2,0,0,0,21,9,1,38,13,2,19,0,0,9,5,5,5,0,1,0,1,0
1617,남,23-1,KB손해보험,25,2,3,0.5,0.5238095238,0.6363636364,0.4090909091,0.09090909091,0,0.2727272727,0.04545454545,0.1818181818,0.6666666667,0.2222222222,0,0.3333333333,1,0.75,21,2,5,0,0.5238095238,0.5,0.3636363636,1,0,0,18,11,2,22,15,1,9,2,0,6,1,4,2,1,0,1,0,1
1617,남,23-1,대한항공,21,0,5,0.5238095238,0.5,0.3636363636,0.3181818182,0,0,0.1818181818,0.1818181818,0.3181818182,0.7142857143,0,0,0,0,0.7142857143,25,0,3,2,0.5,0.5238095238,0.6363636364,0,2,2,21,11,0,22,14,4,7,0,0,4,4,7,0,0,1,0,1,0
1617,남,23-2,KB손해보험,22,1,10,0.3157894737,0.7222222222,0.5909090909,0.3181818182,0.04545454545,0,0.1818181818,0.1818181818,0.2727272727,0.7142857143,0.1428571429,0,0,0.5,0.8333333333,25,3,6,1,0.7222222222,0.3157894737,0.6086956522,0,0,0,19,9,3,22,15,1,7,1,0,4,4,6,1,1,1,1,0,0
1617,남,23-2,대한항공,25,1,6,0.7222222222,0.3157894737,0.6086956522,0.2608695652,0,0,0.1739130435,0.1304347826,0.4347826087,0.6666666667,0,0,0.5,0.6666666667,0.6,22,0,10,1,0.3157894737,0.7222222222,0.5909090909,1,3,3,18,13,0,23,15,0,6,0,0,4,3,10,4,0,0,1,1,1
1617,남,23-3,KB손해보험,25,4,11,0.3846153846,0.6,0.44,0.36,0.08,0,0.28,0.16,0.12,0.3333333333,0.1111111111,0,0.4285714286,0.75,0.3333333333,17,0,6,2,0.6,0.3846153846,0.08695652174,1,0,0,13,5,0,25,14,1,9,2,0,7,4,3,2,1,1,1,0,1
1617,남,23-3,대한항공,17,2,6,0.6,0.3846153846,0.08695652174,0.2173913043,0,0,0.3043478261,0.1739130435,0.3043478261,-0.2,0,0,0.4285714286,0.5,0,25,0,11,4,0.3846153846,0.6,0.44,0,0,0,20,12,0,23,9,3,5,0,0,7,4,7,0,0,0,0,1,0
1617,남,23-4,KB손해보험,25,3,5,0.55,0.6086956522,0.6,0.45,0,0,0.25,0.15,0.15,0.5555555556,0,0,0.6,0.3333333333,1,22,1,7,0,0.6086956522,0.55,0.3666666667,1,1,1,20,12,1,20,14,2,9,0,0,5,3,3,1,1,0,1,0,1
1617,남,23-4,대한항공,22,0,7,0.6086956522,0.55,0.3666666667,0.2333333333,0.1,0,0.1666666667,0.1,0.4,0.5714285714,0.1428571429,0,0.6,0.6666666667,0.1666666667,25,1,5,3,0.55,0.6086956522,0.6,0,1,1,23,15,1,30,17,3,7,3,0,5,3,12,2,0,1,0,1,0
1617,남,26-1,OK저축은행,19,1,4,0.5454545455,0.5333333333,0.45,0.15,0.05,0,0.25,0.2,0.35,0.6666666667,0.3333333333,0,0.2,0.25,0.5714285714,25,3,6,0,0.5333333333,0.5454545455,0.5789473684,0,1,1,22,15,3,20,12,3,3,1,0,5,4,7,1,0,0,1,1,0
1617,남,26-1,삼성화재,25,0,6,0.5333333333,0.5454545455,0.5789473684,0.5263157895,0.05263157895,0,0.1052631579,0.2105263158,0.1052631579,0.8,0.1,0,0,1,-1,19,1,4,1,0.5454545455,0.5333333333,0.45,1,3,3,15,9,1,19,14,2,10,1,0,2,4,2,1,1,1,0,0,1
1617,남,26-2,OK저축은행,19,1,10,0.5714285714,0.625,0.1111111111,0.2962962963,0,0,0.2592592593,0.2222222222,0.2222222222,0.25,0,0,0,0.1666666667,0,25,1,10,1,0.625,0.5714285714,0.375,0,0,0,21,13,1,27,10,6,8,0,0,7,6,6,3,1,1,1,0,0
1617,남,26-2,삼성화재,25,1,10,0.625,0.5714285714,0.375,0.3333333333,0.04166666667,0,0.375,0.125,0.125,0.25,0,0,0.3333333333,0.6666666667,0.6666666667,19,0,10,1,0.5714285714,0.625,0.1111111111,1,1,1,16,10,0,24,13,3,8,1,0,9,3,3,2,0,1,1,1,1
1617,남,26-3,OK저축은행,19,3,8,0.4761904762,0.4444444444,0.2,0.4,0.04,0,0.16,0.08,0.32,-0.2,0,0,0.5,0,0.625,25,1,13,0,0.4444444444,0.4761904762,0.3870967742,0,0,0,21,11,1,25,9,4,10,1,0,4,2,8,2,0,0,1,1,0
1617,남,26-3,삼성화재,25,0,13,0.4444444444,0.4761904762,0.3870967742,0.2903225806,0,0,0.4516129032,0.09677419355,0.1612903226,0,0,0,0.5,0.6666666667,1,19,0,8,3,0.4761904762,0.4444444444,0.2,1,1,1,18,8,0,31,18,3,9,0,0,14,3,5,6,1,1,0,0,1
1617,남,27-1,우리카드,25,1,4,0.7647058824,0.2857142857,0.45,0.35,0.05,0,0.2,0.25,0.15,0.4285714286,-0.1428571429,0,1,0.4,0.3333333333,18,1,5,2,0.2857142857,0.7647058824,0.3,1,5,5,17,14,1,20,12,1,7,1,0,4,5,3,2,0,0,0,1,1
1617,남,27-1,한국전력,18,2,5,0.2857142857,0.7647058824,0.3,0.45,0,0,0.25,0.15,0.15,0.3333333333,0,0,0,0.3333333333,1,25,5,4,1,0.7647058824,0.2857142857,0.45,0,1,1,21,11,5,20,10,3,9,0,0,5,3,3,0,1,1,1,0,0
1617,남,27-2,우리카드,19,0,7,0.619047619,0.8125,0.3076923077,0.3846153846,0,0,0.1153846154,0.1923076923,0.3076923077,0,0,0,0.3333333333,0.8,0.625,25,1,7,4,0.8125,0.619047619,0.5238095238,0,0,0,21,14,1,26,14,2,10,0,0,3,5,8,1,1,1,0,0,0
1617,남,27-2,한국전력,25,4,7,0.8125,0.619047619,0.5238095238,0.2857142857,0.04761904762,0,0.3333333333,0.04761904762,0.2857142857,0.5,0,0,0.7142857143,1,0.3333333333,19,0,7,0,0.619047619,0.8125,0.3076923077,1,1,1,16,13,0,21,13,2,6,1,0,7,1,6,4,0,1,1,1,1
1617,남,27-3,우리카드,25,0,16,0.6818181818,0.5909090909,0.303030303,0.1818181818,0.0303030303,0,0.2424242424,0.1515151515,0.3939393939,-0.1666666667,-0.1666666667,0,-0.125,1,0.6153846154,23,0,13,3,0.5909090909,0.6818181818,0.3548387097,1,2,2,22,15,0,33,18,5,6,1,0,8,5,13,5,0,1,0,1,0
1617,남,27-3,한국전력,23,3,13,0.5909090909,0.6818181818,0.3548387097,0.3870967742,0,0,0.1935483871,0.2580645161,0.1612903226,0.3333333333,0,0,0.5,0.25,0.4,25,2,16,0,0.6818181818,0.5909090909,0.303030303,0,0,0,22,15,2,31,13,2,12,0,0,6,8,5,4,1,0,1,0,1
1617,남,27-4,우리카드,25,2,11,0.2857142857,0.5909090909,0.2222222222,0.3611111111,0,0.08333333333,0.2777777778,0.1388888889,0.1388888889,0.3846153846,0,0,-0.1,0,0.8,23,0,17,5,0.5909090909,0.2857142857,0.21875,1,1,1,21,6,0,36,14,1,13,0,3,10,5,5,4,1,0,0,0,1
1617,남,27-4,한국전력,23,5,17,0.5909090909,0.2857142857,0.21875,0.4375,0.03125,0,0.28125,0.09375,0.15625,0.2857142857,0.07142857143,0,0.2222222222,-0.6666666667,0.6,25,1,11,2,0.2857142857,0.5909090909,0.2222222222,0,0,0,22,14,1,32,13,4,14,1,0,9,3,5,4,0,1,1,1,0
1617,남,28-1,KB손해보험,22,1,10,0.2,0.6315789474,0.56,0.6,0.04,0,0.08,0,0.28,0.6,0.06666666667,0,1,0,0.5714285714,25,1,9,2,0.6315789474,0.2,0.6666666667,0,0,0,20,5,1,25,16,0,15,1,0,2,0,7,4,1,1,0,0,0
1617,남,28-1,삼성화재,25,2,9,0.6315789474,0.2,0.6666666667,0.2592592593,0.1111111111,0,0.2962962963,0.2222222222,0.1111111111,0.7142857143,0.4285714286,0,0.375,0.8333333333,0.6666666667,22,0,10,1,0.2,0.6315789474,0.56,1,1,1,19,12,0,27,19,0,7,3,0,8,6,3,2,0,0,1,1,1
1617,남,28-2,KB손해보험,25,3,13,0.5,0.7,0.4285714286,0.3571428571,0.07142857143,0,0.25,0.2142857143,0.1071428571,0.3,0.2,0,0.5714285714,0.5,0,20,0,11,0,0.7,0.5,0.2857142857,1,1,1,16,8,0,28,15,3,10,2,0,7,6,3,5,1,1,1,0,1
1617,남,28-2,삼성화재,20,0,11,0.7,0.5,0.2857142857,0.4642857143,0,0,0.07142857143,0.1428571429,0.3214285714,0.3076923077,0,0,0.5,0,0.5555555556,25,1,13,3,0.5,0.7,0.4285714286,0,0,0,20,15,1,28,12,1,13,0,0,2,4,9,7,0,0,0,1,0
1617,남,28-3,KB손해보험,20,1,13,0.1818181818,0.625,0.3214285714,0.3214285714,0.03571428571,0,0.2857142857,0.07142857143,0.2857142857,0.5555555556,0,0,-0.125,0.5,0.5,25,3,12,3,0.625,0.1818181818,0.4615384615,0,1,1,22,7,3,28,13,1,9,1,0,8,2,8,7,1,1,0,0,0
1617,남,28-3,삼성화재,25,3,12,0.625,0.1818181818,0.4615384615,0.2307692308,0.03846153846,0,0.2307692308,0.07692307692,0.4230769231,0.3333333333,0.1666666667,0,0.5,0,0.6363636364,20,1,13,1,0.1818181818,0.625,0.3214285714,1,3,3,16,11,1,26,14,1,6,1,0,6,2,11,5,0,0,1,1,1
1617,남,28-4,KB손해보험,17,2,16,0.5652173913,0.2941176471,0.1515151515,0.3333333333,0.06060606061,0,0.2727272727,0.09090909091,0.2424242424,0,0,0,-0.1111111111,1,0.375,25,1,15,2,0.2941176471,0.5652173913,0.4642857143,0,1,1,23,14,1,33,12,5,11,2,0,9,3,8,3,0,1,1,1,0
1617,남,28-4,삼성화재,25,2,15,0.2941176471,0.5652173913,0.4642857143,0.3571428571,0.03571428571,0,0.25,0.2857142857,0.07142857143,0.4,0.1,0,0.4285714286,0.75,0.5,17,1,16,2,0.5652173913,0.2941176471,0.1515151515,1,1,1,17,6,1,28,15,0,10,1,0,7,8,2,7,1,0,1,0,1
1617,남,3-1,대한항공,25,4,9,0.6,0.4,0.4,0.2,0.04,0,0.28,0.08,0.4,0.6,0.2,0,0.5714285714,0.5,0.1,21,0,12,1,0.4,0.6,0.1,1,0,0,20,12,0,25,13,2,5,1,0,7,2,10,2,0,0,1,1,1
1617,남,3-1,삼성화재,21,1,12,0.4,0.6,0.1,0.3,0,0,0.3,0.2666666667,0.1333333333,0.1111111111,0,0,-0.1111111111,0.375,0.25,25,0,9,4,0.6,0.4,0.4,0,0,0,20,8,0,30,12,5,9,0,0,9,8,4,3,1,1,0,0,0
1617,남,3-2,대한항공,25,6,6,0.4375,0.6666666667,0.25,0.25,0,0,0.05,0.3,0.4,0,0,0,0,0.5,0.5,20,1,7,4,0.6666666667,0.4375,-0.03703703704,1,1,1,16,8,1,20,10,1,5,0,0,1,6,8,3,1,0,1,0,1
1617,남,3-2,삼성화재,20,4,7,0.6666666667,0.4375,-0.03703703704,0.3703703704,0.07407407407,0,0.2222222222,0.1851851852,0.1481481481,0.1,-0.2,0,0,0.2,0,25,1,6,6,0.4375,0.6666666667,0.25,0,1,1,21,15,1,27,9,4,10,2,0,6,5,4,1,0,1,0,1,0
1617,남,3-3,대한항공,20,1,6,0.5217391304,0.4210526316,0.2142857143,0.3214285714,0.07142857143,0,0.1785714286,0.07142857143,0.3571428571,0.1111111111,0,0,-0.2,0.5,0.4,25,0,5,3,0.4210526316,0.5217391304,0.6842105263,0,3,3,23,12,0,28,14,5,9,2,0,5,2,10,2,0,1,0,1,0
1617,남,3-3,삼성화재,25,3,5,0.4210526316,0.5217391304,0.6842105263,0.5263157895,0,0,0.2105263158,0.1052631579,0.1578947368,0.7,0,0,0.5,1,1,20,3,6,1,0.5217391304,0.4210526316,0.2142857143,1,0,0,19,11,3,19,14,0,10,0,0,4,2,3,1,1,0,1,0,1
1617,남,3-4,대한항공,25,4,15,0.3333333333,0.5,0.2068965517,0.3793103448,0.06896551724,0,0.2068965517,0.03448275862,0.3103448276,0.09090909091,0.09090909091,0,0.5,1,0.2222222222,21,2,12,3,0.5,0.3333333333,0.1612903226,1,1,1,18,8,2,29,13,4,11,2,0,6,1,9,2,1,1,1,0,1
1617,남,3-4,삼성화재,21,3,12,0.5,0.3333333333,0.1612903226,0.5806451613,0,0,0.2903225806,0.03225806452,0.09677419355,0.2777777778,0,0,0.1111111111,0,0.6666666667,25,1,15,4,0.3333333333,0.5,0.2068965517,0,2,2,24,13,1,31,11,2,18,0,0,9,1,3,1,0,0,0,1,0
1617,남,30-1,대한항공,25,2,11,0.2352941176,0.4782608696,0.4782608696,0.3913043478,0,0,0.4347826087,0.04347826087,0.1304347826,0.6666666667,0,0,0.3,1,0.3333333333,21,2,5,0,0.4782608696,0.2352941176,0.3703703704,1,1,1,17,6,2,23,14,3,9,0,0,10,1,3,2,1,1,1,0,1
1617,남,30-1,현대캐피탈,21,0,5,0.4782608696,0.2352941176,0.3703703704,0.2222222222,0,0,0.2222222222,0.2592592593,0.2962962963,0.5,0,0,0.1666666667,0.4285714286,0.375,25,1,11,2,0.2352941176,0.4782608696,0.4782608696,0,2,2,23,12,1,27,14,2,6,0,0,6,7,8,2,0,0,0,1,0
1617,남,30-2,대한항공,25,3,6,0.4166666667,0.1428571429,0.7222222222,0.3333333333,0,0,0.3888888889,0.2222222222,0.05555555556,0.5,0,0,0.7142857143,1,1,15,0,6,0,0.1428571429,0.4166666667,0.3181818182,1,3,3,12,5,0,18,13,0,6,0,0,7,4,1,1,0,1,1,1,1
1617,남,30-2,현대캐피탈,15,0,6,0.1428571429,0.4166666667,0.3181818182,0.2727272727,0.09090909091,0,0.2272727273,0.2272727273,0.1818181818,0.1666666667,0.3333333333,0,0.2,0.6,0.5,25,3,6,3,0.4166666667,0.1428571429,0.7222222222,0,0,0,21,6,3,22,11,1,6,2,0,5,5,4,0,1,1,0,0,0
1617,남,30-3,대한항공,25,3,12,0.5625,0.7083333333,0.4,0.24,0.08,0.04,0.24,0.12,0.28,0.3333333333,0.3333333333,0,0,0,0.8571428571,20,1,11,0,0.7083333333,0.5625,0.1818181818,1,0,0,16,10,1,25,12,2,6,2,1,6,3,7,5,1,1,1,0,1
1617,남,30-3,현대캐피탈,20,0,11,0.7083333333,0.5625,0.1818181818,0.1818181818,0,0,0.2121212121,0.2121212121,0.3939393939,-0.6666666667,0,0,0.1428571429,0.7142857143,0.3076923077,25,0,12,3,0.5625,0.7083333333,0.4,0,1,1,24,17,0,33,15,6,6,0,0,7,7,13,3,0,0,0,1,0
1617,남,31-1,OK저축은행,32,2,15,0.7142857143,0.6153846154,0.3953488372,0.4418604651,0.04651162791,0,0.3255813953,0.1395348837,0.04651162791,0.2105263158,0,0,0.7857142857,0.5,1,30,1,14,3,0.6153846154,0.7142857143,0.3428571429,1,1,1,28,21,1,43,23,3,19,2,0,14,6,2,8,0,1,0,1,1
1617,남,31-1,한국전력,30,3,14,0.6153846154,0.7142857143,0.3428571429,0.6285714286,0.02857142857,0,0.1714285714,0.05714285714,0.1142857143,0.4090909091,0,0,0,1,0.75,32,1,15,2,0.7142857143,0.6153846154,0.3953488372,0,1,1,26,17,1,35,17,3,22,1,0,6,2,4,5,1,0,1,0,0
1617,남,31-2,OK저축은행,20,0,5,0.7368421053,0.4736842105,0.35,0.1,0.1,0,0.15,0.35,0.3,0,0,0,0.3333333333,0.5714285714,0.1666666667,25,1,7,4,0.4736842105,0.7368421053,0.5833333333,0,1,1,19,15,1,20,11,0,2,2,0,3,7,6,2,0,0,0,1,0
1617,남,31-2,한국전력,25,4,7,0.4736842105,0.7368421053,0.5833333333,0.4166666667,0,0,0.2083333333,0.25,0.125,0.5,0,0,0.2,0.8333333333,1,20,1,5,0,0.7368421053,0.4736842105,0.35,1,1,1,19,10,1,24,17,3,10,0,0,5,6,3,3,1,1,1,0,1
