season,pick,team,player,college,years,pos,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,trb,ast,stl,blk,tov,pf,pts,ws
2004,24,BOS,Delonte West,Saint Joseph's,8,SG,432,258,11842,1601,3571,376,1012,620,751,1265,1540,465,179,702,828,4198,24.4
2004,25,BOS,Tony Allen,Oklahoma State,14,SG,820,441,18055,2588,5447,125,444,1353,1909,2884,1077,1158,337,1118,1947,6654,38.9
2004,26,SAC,Kevin Martin,Western Carolina University,12,SG,714,504,21559,3847,8797,1141,2969,3561,4091,2278,1352,643,78,1200,1361,12396,61.3
2004,27,LAL,Sasha Vuja?i?,,10,SG,581,58,8908,1075,2757,533,1451,411,479,1093,748,336,34,328,880,3094,15.9
2004,28,SAS,Beno Udrih,,13,PG,831,272,18185,2740,5922,465,1334,1007,1209,1712,2858,576,71,1179,1275,6952,31.4
2004,29,IND,David Harrison,Colorado,4,C,189,33,2686,374,706,0,0,201,383,549,47,64,185,216,538,949,3.1
2004,30,ORL,Anderson Varej?o,,13,C,627,209,15051,1804,3534,1,42,952,1509,4511,734,537,405,592,1630,4561,46.5
2004,31,CHI,Jackson Vroman,Iowa State,2,C-PF,87,20,1111,108,265,0,3,69,119,261,51,37,30,85,183,285,0
2004,32,WAS,Peter John Ramos,,1,C,6,0,20,5,10,0,0,1,2,4,0,0,1,3,4,11,0
2004,33,LAC,Lionel Chalmers,Xavier,1,PG,36,0,433,42,125,12,49,15,24,31,51,13,0,24,30,111,-0.2
2004,34,ATL,Donta Smith,Southeastern Illinois College,2,SG,61,0,560,59,140,8,26,39,60,66,48,31,5,29,70,165,0.5
2004,35,SEA,Andre Emmett,Texas Tech,2,SG,14,0,73,6,13,0,1,8,13,8,1,2,1,3,6,20,0.1
2004,36,ORL,Antonio Burks,Memphis,2,PG,81,1,789,79,204,4,17,24,42,49,104,33,1,48,70,186,0.1
2004,37,ATL,Royal Ivey,Texas,10,PG,492,114,6162,622,1531,162,449,235,333,557,501,230,38,255,757,1641,4.6
2004,38,CHI,Chris Duhon,Duke,9,PG,606,319,15526,1353,3440,649,1788,591,754,1364,2690,471,36,925,965,3946,25
2004,40,BOS,Justin Reed,Ole Miss,3,SF,136,9,1436,174,431,0,4,124,165,186,68,31,19,79,219,472,0.5
2004,43,NYK,Trevor Ariza,UCLA,16,SF,1064,731,31650,4003,9464,1535,4362,1674,2288,5130,2297,1584,331,1441,2130,11215,62.5
2004,45,CHA,Bernard Robinson,Michigan,3,SF,128,19,1909,212,508,5,31,147,187,315,126,109,16,110,215,576,2.1
2004,46,POR,Ha Seung-Jin,,2,C,46,4,316,28,54,0,0,14,28,67,3,4,13,26,62,70,-0.2
2004,47,MIA,Pape Sow,Cal State Fullerton,3,C,76,29,879,79,190,0,0,61,90,214,12,34,24,41,166,219,0.9
2004,50,DAL,Vassilis Spanoulis,,1,SG,31,0,272,23,72,5,29,34,42,22,28,7,1,29,33,85,-0.1
2004,53,MIA,Matt Freije,Vanderbilt,2,PF,42,11,588,53,181,17,76,10,14,85,27,16,3,20,53,133,-0.6
2004,55,HOU,Luis Flores,Manhattan College,1,PG,16,0,77,14,29,5,10,2,2,3,11,2,0,11,9,35,0
2005,1,MIL,Andrew Bogut,Utah,14,C,706,661,19862,2986,5585,3,25,833,1495,6112,1546,442,1091,1204,2186,6808,50.5
2005,2,ATL,Marvin Williams,UNC,15,PF,1072,828,30159,3928,8872,1046,2894,2063,2554,5546,1373,824,577,1021,2155,10965,65
2005,3,UTA,Deron Williams,Illinois,12,PG,845,771,28865,4874,10964,1178,3296,2878,3502,2619,6819,867,206,2402,2132,13804,77.4
2005,4,NOH,Chris Paul,Wake Forest,16,PG,1020,1020,35558,6596,14019,1379,3730,4258,4892,4611,9653,2233,133,2465,2500,18829,180.4
2005,5,CHA,Raymond Felton,UNC,14,PG,971,659,28829,4105,9959,925,2813,1718,2175,2867,5096,1144,207,2008,1870,10853,40.3
2005,6,POR,Martell Webster,,10,SF,580,266,13914,1696,4062,790,2067,874,1105,1811,588,299,160,536,1055,5056,24.7
2005,7,TOR,Charlie Villanueva,UConn,11,PF,656,163,13578,2652,6097,716,2101,788,1021,3019,549,329,349,650,1453,6808,22.5
2005,8,NYK,Channing Frye,Arizona,13,PF,890,445,19772,2931,6655,1049,2706,875,1064,4002,864,457,540,787,2255,7786,38.9
2005,9,GSW,Ike Diogu,Arizona State,6,PF,225,18,2795,488,958,1,2,371,472,689,69,36,65,200,425,1348,6.5
2005,10,LAL,Andrew Bynum,,8,C,418,319,10690,1917,3446,1,9,987,1431,3221,490,133,657,644,1028,4822,37.4
2005,12,LAC,Yaroslav Korolev,,2,SF,34,0,168,13,46,3,12,10,16,16,13,6,0,7,11,39,0
2005,13,CHA,Sean May,UNC,4,PF,119,25,1868,324,708,3,13,170,228,481,115,53,47,134,236,821,2.6
2005,14,MIN,Rashad McCants,UNC,4,SG,249,39,5037,923,2144,292,793,341,460,506,331,183,61,362,584,2479,3.6
2005,15,NJN,Antoine Wright,Texas A&M,6,SG,297,96,5714,617,1499,155,510,225,334,681,295,139,72,227,598,1614,3.1
2005,16,TOR,Joey Graham,Oklahoma State,6,SF,377,84,6117,857,1776,54,180,471,578,1058,207,134,43,309,804,2239,7.9
2005,17,IND,Danny Granger,New Mexico,10,SF,586,431,18487,3332,7672,1006,2644,2185,2577,2888,1097,561,481,1098,1628,9855,48.5
2005,18,BOS,Gerald Green,,12,SG,658,118,13026,2312,5546,962,2668,826,1010,1639,596,335,199,721,1228,6412,18.5
2005,19,MEM,Hakim Warrick,Syracuse,8,PF,526,108,10624,1776,3627,21,110,1374,1892,2117,400,218,154,624,969,4947,20.4
2005,20,DEN,Julius Hodge,NC State,2,SG,23,1,98,11,25,0,0,6,12,15,18,6,0,11,13,28,0
2005,21,PHO,Nate Robinson,Washington,11,PG,618,107,13878,2458,5811,811,2255,1080,1357,1446,1826,543,42,876,1482,6807,27.9
2005,22,DEN,Jarrett Jack,Georgia Tech,13,PG,867,399,24140,3374,7673,620,1809,1981,2316,2487,3952,683,107,1723,1583,9349,36.9
2005,23,SAC,Francisco Garc?a,Louisville,10,SF,549,137,11853,1564,3659,581,1627,614,768,1400,747,441,388,545,1229,4323,18.3
2005,24,HOU,Luther Head,Illinois,6,SG,348,82,7797,1025,2426,451,1162,341,441,845,747,254,43,437,510,2842,14.8
2005,25,SEA,Johan Petro,,8,C,473,139,7262,976,2114,2,13,248,366,1836,227,193,234,374,1158,2202,5.6
2005,26,DET,Jason Maxiell,Cincinnati,10,PF,618,188,11379,1398,2823,0,5,685,1214,2576,266,230,490,487,1197,3481,20.3
2005,27,POR,Linas Kleiza,Missouri,7,SF,409,65,8185,1268,2912,387,1154,638,836,1470,321,159,73,409,886,3561,13.6
2005,28,SAS,Ian Mahinmi,,12,C,618,133,10353,1201,2254,8,50,799,1305,2705,357,357,443,601,1635,3209,26
2005,29,MIA,Wayne Simien,Kansas,2,PF,51,2,507,67,143,0,0,35,41,99,11,15,1,27,83,169,0.8
2005,30,NYK,David Lee,Florida,12,PF,829,505,24293,4587,8566,1,29,2057,2666,7320,1825,625,329,1454,2170,11232,75.9
2005,31,ATL,Salim Stoudamire,Arizona,3,SG,157,1,2672,446,1097,167,456,201,228,214,164,55,10,158,240,1260,2.3
2005,32,LAC,Daniel Ewing,Duke,2,SG,127,8,1683,162,416,36,122,71,91,158,174,69,10,107,148,431,0.8
2005,33,NOH,Brandon Bass,LSU,12,PF,758,283,16410,2558,5125,12,58,1447,1740,3448,608,295,479,718,1375,6575,42.9
2005,34,UTA,C.J. Miles,,15,SF,848,303,17282,2883,7016,1250,3487,1092,1350,2011,914,601,254,724,1791,8108,30
2005,36,MIL,Ersan ?lyasova,,12,PF,808,423,18809,3102,6993,865,2368,1230,1585,4632,904,550,290,783,1965,8299,48.4
2005,37,LAL,Ronny Turiaf,Gonzaga,10,C,473,105,8020,856,1607,0,7,497,782,1757,618,181,593,358,1116,2209,19.3
2005,38,ORL,Travis Diener,Marquette,5,PG,179,21,2660,298,768,164,465,94,111,243,432,76,9,99,200,854,5.7
2005,39,LAL,Von Wafer,Florida State,6,SG,200,14,2475,390,928,102,314,172,229,234,146,73,19,128,155,1054,3.3
2005,40,GSW,Monta Ellis,,12,SG,833,713,29011,5723,12688,737,2349,2675,3463,2874,3856,1409,281,2246,1950,14858,42.1
2005,41,TOR,Roko Uki?,,2,PG,85,0,987,137,354,14,74,53,71,78,165,31,2,66,83,341,-0.2
2005,42,GSW,Chris Taft,Pitt,1,C,17,0,144,23,38,0,0,1,6,36,2,2,7,2,25,47,0.5
2005,43,NJN,Mile Ili?,,1,C,5,0,6,0,3,0,0,0,0,1,0,0,0,3,1,0,-0.2
2005,44,ORL,Martynas Andriu?kevi?ius,,1,C,6,0,9,0,1,0,0,0,0,4,0,2,0,0,1,0,0
2005,45,PHI,Lou Williams,,16,SG,1001,118,24882,4657,11079,1351,3871,3825,4552,2259,3459,877,183,1745,1329,14490,63.5
2005,47,MIN,Bracey Wright,Indiana,2,SG,26,0,325,45,111,12,37,27,34,39,20,10,1,14,14,129,0.5
2005,48,SEA,Micka?l Gelabale,,3,SF,145,27,2348,263,560,43,136,101,124,330,115,50,35,92,186,670,3
2005,49,WAS,Andray Blatche,,9,PF,564,191,12462,2327,4981,52,219,1000,1380,3024,798,492,458,914,1382,5706,19.3
2005,50,BOS,Ryan Gomes,Providence,8,SF,487,371,13463,1891,4249,334,956,810,1014,2239,712,351,78,550,942,4926,19.3
2005,51,UTA,Robert Whaley,Walsh University,1,C,23,0,212,23,57,0,0,3,6,43,17,7,8,14,41,49,0
2005,53,BOS,Orien Greene,Louisiana,4,PG,131,7,1555,127,328,11,52,61,95,195,155,98,15,144,228,326,-0.7
2005,54,NYK,Dijon Thompson,UCLA,2,SG,16,0,93,17,40,4,13,7,8,19,3,3,1,3,8,45,0.2
2005,55,SEA,Lawrence Roberts,Mississippi State,2,PF,87,18,1150,114,252,0,4,106,154,310,35,44,15,41,163,334,2.5
2005,56,DET,Amir Johnson,,14,PF,870,485,18323,2558,4490,107,322,879,1307,4692,1073,524,839,932,2578,6102,55.3
2005,57,PHO,Marcin Gortat,,12,C,806,587,20691,3401,6168,3,20,1146,1686,6407,915,383,885,958,1775,7951,61.3
2005,58,TOR,Uro? Slokar,,1,C,20,0,72,14,26,1,2,9,13,14,1,1,2,9,11,38,0.1
2005,60,DET,Alex Acker,Pepperdine,2,SG,30,0,234,34,92,8,25,5,10,29,16,6,4,11,13,81,-0.2
2006,1,TOR,Andrea Bargnani,,10,PF,550,377,15806,2932,6676,627,1771,1382,1677,2541,653,207,470,851,1338,7873,18.8
2006,2,CHI,LaMarcus Aldridge,Texas,15,PF,1003,962,34518,7919,16118,182,584,3579,4414,8360,1985,733,1111,1572,2473,19599,111.3
2006,3,CHA,Adam Morrison,Gonzaga,3,SF,161,28,3278,467,1252,124,375,142,200,342,222,40,12,172,273,1200,-1.5
2006,4,POR,Tyrus Thomas,LSU,8,PF,402,129,7932,1147,2620,8,34,791,1080,1938,347,328,525,527,989,3093,12.9
2006,5,ATL,Shelden Williams,Duke,6,PF,361,104,5586,590,1276,2,9,436,589,1562,163,179,164,304,733,1618,9.9
2006,6,MIN,Brandon Roy,Washington,6,SG,326,300,11561,2224,4849,322,925,1366,1707,1388,1517,335,76,595,630,6136,37.5
2006,7,BOS,Randy Foye,Villanova,11,SG,752,433,19279,2704,6750,1104,3017,1217,1429,1686,2112,528,220,1106,1584,7729,23.5
2006,8,HOU,Rudy Gay,UConn,15,SF,946,777,31349,6140,13477,977,2818,2930,3668,5575,2079,1142,721,2096,2246,16187,56.8
2006,9,GSW,Patrick O'Bryant,Bradley,4,C,90,3,524,79,160,0,3,28,48,127,25,18,40,42,126,186,0.5
2006,10,SEA,Mouhamed Sene,,3,C,47,3,260,35,82,0,0,33,56,75,1,4,22,15,44,103,0.4
2006,11,ORL,J.J. Redick,Duke,15,SG,896,488,23241,3903,8709,1884,4526,2011,2258,1839,1811,409,85,1004,1367,11701,63
2006,12,NOK,Hilton Armstrong,UConn,6,C,292,40,3378,347,693,2,7,184,316,766,102,90,142,230,544,880,3.9
2006,13,PHI,Thabo Sefolosha,,14,SG,869,475,19062,1916,4265,513,1469,649,887,3252,1196,935,366,755,1418,4994,39.3
2006,14,UTA,Ronnie Brewer,Arkansas,8,SG,502,304,11539,1554,3169,90,355,742,1099,1427,828,622,120,390,545,3940,30.4
2006,15,NOK,Cedric Simmons,NC State,3,PF,75,4,705,70,171,0,0,23,59,141,14,11,32,30,91,163,0.1
2006,16,CHI,Rodney Carney,Memphis,5,SF,299,48,4600,675,1599,200,591,228,324,588,132,159,100,157,420,1778,6.2
2006,17,IND,Shawne Williams,Memphis,7,SF,314,58,5368,650,1612,275,812,194,257,945,220,127,156,197,656,1769,6.8
2006,18,WAS,Oleksiy Pecherov,,3,C,111,5,1044,160,414,45,155,73,92,266,20,21,22,59,119,438,0.6
2006,19,SAC,Quincy Douby,Rutgers University,3,PG,143,0,1535,222,571,68,218,76,86,152,93,50,21,87,128,588,0
2006,20,NYK,Renaldo Balkman,South Carolina,6,SF,221,12,3064,368,721,11,64,147,271,769,132,164,104,134,421,894,7.1
2006,21,PHO,Rajon Rondo,Kentucky,15,PG,873,729,27103,3723,8125,382,1207,1081,1783,4131,7215,1451,115,2439,1888,8909,59.7
2006,22,NJN,Marcus Williams,UConn,4,PG,203,10,3095,427,1107,126,392,148,193,361,574,87,7,295,197,1128,0
2006,23,NJN,Josh Boone,UConn,4,PF,256,88,4482,567,1042,0,0,206,463,1258,125,99,178,169,466,1340,9
2006,24,MEM,Kyle Lowry,Villanova,15,PG,914,678,28879,4314,10198,1696,4636,3157,3901,3946,5657,1238,267,2125,2490,13481,94.1
2006,25,CLE,Shannon Brown,Michigan State,9,SG,408,60,7329,1198,2854,276,831,446,553,760,458,284,90,378,538,3118,9.3
2006,26,LAL,Jordan Farmar,UCLA,10,PG,504,40,9840,1460,3452,583,1559,385,521,958,1453,391,56,695,713,3888,13.8
2006,27,PHO,Sergio Rodr?guez,,5,PG,353,52,5281,676,1651,202,600,193,261,525,1183,212,13,491,441,1747,4.3
2006,28,DAL,Maurice Ager,Michigan State,4,SG,82,4,505,64,189,11,44,30,53,46,19,6,6,29,65,169,-1
2006,29,NYK,Mardy Collins,Temple,4,SG,189,31,2771,296,778,38,127,112,187,336,327,110,22,203,256,742,-1.6
2006,30,POR,Joel Freeland,,3,C,151,9,1821,209,455,0,2,59,81,518,65,32,56,74,255,477,3.2
2006,31,POR,James White,Cincinnati,3,SF,67,18,583,71,162,17,50,23,34,68,35,17,6,25,53,182,0.8
2006,32,HOU,Steve Novak,Marquette,11,SF,467,6,5657,751,1717,575,1337,100,114,591,132,91,38,81,371,2177,14.6
2006,33,ATL,Solomon Jones,South Florida,8,C,281,12,3092,301,645,1,9,236,329,654,99,58,154,161,554,839,5
2006,34,LAC,Paul Davis,Michigan State,4,PF,82,2,702,88,219,0,1,41,56,158,32,22,15,30,105,217,0.4
2006,35,TOR,P.J. Tucker,Texas,10,SF,654,478,19192,1741,4131,689,1911,633,846,3799,939,790,205,657,1624,4804,34
2006,36,MIN,Craig Smith,Boston College,6,PF,403,49,6826,1221,2207,1,27,637,963,1567,322,183,91,413,957,3080,16
2006,37,MIN,Bobby Jones,Washington,2,SF,91,7,867,103,233,19,62,63,92,149,44,26,4,46,144,288,1.1
2006,38,GSW,Kosta Perovi?,,1,C,7,0,38,3,10,0,0,4,6,13,1,0,2,1,6,10,0
2006,39,MIL,David Noel,UNC,1,PF,68,0,792,65,177,17,53,37,43,123,65,25,9,40,77,184,0.4
2006,41,ORL,James Augustine,Illinois,2,PF,27,0,156,19,37,0,0,4,8,33,4,5,2,6,20,42,0.3
2006,42,CLE,Daniel Gibson,Texas,7,PG,397,77,9316,1065,2646,578,1419,407,522,792,775,243,86,373,811,3115,15.9
2006,43,NOK,Marcus Vinicius,,2,SF,26,0,172,16,35,8,19,10,18,19,7,3,2,9,14,50,0.2
2006,45,IND,Alexander Johnson,Florida State,2,PF,102,25,1302,152,294,0,0,135,201,275,30,38,45,89,217,439,1.5
2006,46,UTA,Dee Brown,Illinois,2,PG,68,11,711,50,147,13,52,27,42,69,119,32,7,48,79,140,0.1
2006,47,UTA,Paul Millsap,Louisiana Tech,15,PF,996,709,28961,5219,10642,484,1410,2997,4068,7297,2251,1266,996,1759,3070,13919,91.5
2006,49,DEN,Leon Powe,California,5,C,239,19,3320,490,952,0,5,504,739,911,78,69,82,189,503,1484,12
2006,50,CHA,Ryan Hollins,UCLA,10,C,518,76,6134,687,1177,0,1,539,830,1140,151,94,271,384,1037,1913,10.5
2006,51,LAL,Cheikh Samb,,2,C,22,0,114,9,36,0,3,4,9,31,1,4,12,4,15,22,-0.1
2006,52,LAC,Guillermo D?az,Miami (FL),1,SG,6,0,18,1,4,0,1,3,5,2,1,0,0,0,0,5,0
2006,54,NJN,Hassan Adams,Arizona,2,SG,73,8,547,79,148,0,1,27,42,84,14,18,5,26,51,185,0.8
2006,59,SAS,Damir Markota,,1,PF,30,0,170,19,52,6,16,7,11,31,6,3,1,15,22,51,-0.2
2006,60,DET,Will Blalock,Iowa State,1,PG,14,0,166,9,30,1,5,6,6,15,17,5,0,12,9,25,-0.1
2007,1,POR,Greg Oden,Ohio State,3,C,105,66,2028,317,552,0,0,206,313,656,51,40,130,138,374,840,7.3
2007,2,SEA,Kevin Durant,Texas,13,SF,849,849,31305,7814,15859,1570,4122,5742,6506,5992,3486,948,941,2653,1618,22940,141.8
2007,3,ATL,Al Horford,Florida,14,C,853,843,27810,4997,9612,464,1275,1432,1898,7053,2818,688,1008,1344,1943,11890,91.3
2007,4,MEM,Mike Conley,Ohio State,14,PG,835,799,27063,4414,10051,1182,3150,2398,2927,2478,4717,1197,167,1678,1652,12408,73.9
2007,5,BOS,Jeff Green,Georgetown,13,PF,908,545,26779,4277,9682,933,2795,2286,2839,4008,1421,655,485,1356,1998,11773,42.4
2007,6,MIL,Yi Jianlian,,5,PF,272,163,6038,813,2012,75,225,447,573,1339,192,136,184,302,618,2148,3.1
2007,7,MIN,Corey Brewer,Florida,13,SF,819,310,18771,2684,6314,503,1774,1226,1720,2287,1250,1023,222,950,1768,7097,22.4
2007,8,CHA,Brandan Wright,UNC,10,PF,428,62,6949,1271,2095,0,12,434,644,1560,199,198,425,202,574,2976,26.2
2007,9,CHI,Joakim Noah,Florida,13,C,672,512,18646,2248,4574,0,16,1385,1979,6058,1907,534,874,1133,1874,5881,61.9
2007,10,SAC,Spencer Hawes,Washington,10,C,684,368,15541,2451,5363,359,1026,671,937,3893,1271,264,652,971,1709,5932,22.6
2007,11,ATL,Acie Law,Texas A&M,4,PG,188,8,2385,263,637,27,115,172,221,195,309,83,4,145,193,725,1.6
2007,12,PHI,Thaddeus Young,Georgia Tech,14,PF,965,687,29281,5459,10962,486,1459,1299,1940,5714,1607,1407,390,1395,2116,12703,61.6
2007,13,NOK,Julian Wright,Kansas,4,SF,231,40,3049,397,795,16,61,97,166,531,182,132,69,164,182,907,3.9
2007,14,LAC,Al Thornton,Florida State,4,SF,296,167,8274,1368,3029,78,266,713,954,1233,353,185,152,424,771,3527,6.2
2007,15,DET,Rodney Stuckey,Eastern Washington,10,PG,651,302,17890,2904,6870,276,921,2101,2551,1912,2333,568,94,1181,1346,8185,28.6
2007,16,WAS,Nick Young,USC,12,SG,720,201,16419,2894,6920,1039,2764,1367,1636,1427,687,394,135,711,1316,8194,18.7
2007,17,NJN,Sean Williams,Boston College,4,C,137,29,1978,229,448,0,1,123,197,472,47,47,162,120,324,581,3
2007,18,GSW,Marco Belinelli,,13,SG,860,219,19548,2949,6959,1216,3230,1256,1485,1769,1429,488,65,850,1222,8370,30.5
2007,19,LAL,Javaris Crittenton,Georgia Tech,2,PG-SG,113,10,1853,229,518,12,52,125,196,276,201,59,8,137,148,595,0.1
2007,20,MIA,Jason Smith,Colorado State,11,C,616,104,10029,1572,3360,84,252,549,701,2075,453,208,408,507,1337,3777,14.1
2007,21,PHI,Daequan Cook,Ohio State,6,SG,328,49,5993,758,2056,442,1232,156,192,703,243,120,48,177,478,2114,4.9
2007,22,CHA,Jared Dudley,Boston College,14,SF,892,286,20036,2406,5188,881,2241,934,1276,2828,1389,709,166,761,1629,6627,42.7
2007,23,NYK,Wilson Chandler,DePaul,12,SF,676,483,20287,3270,7382,874,2560,1049,1363,3574,1205,470,414,931,1807,8463,28.9
2007,24,PHO,Rudy Fern?ndez,,4,SG,249,10,5965,740,1853,413,1147,361,430,608,554,249,40,286,369,2254,14.1
2007,25,UTA,Morris Almond,Rice University,3,SG,38,1,361,43,113,7,24,26,35,46,12,12,4,19,42,119,0
2007,26,HOU,Aaron Brooks,Oregon,10,PG,645,183,13439,2261,5478,820,2218,917,1095,1079,1925,359,87,1000,1217,6259,19.2
2007,27,DET,Arron Afflalo,UCLA,11,SG,762,537,20829,2983,6633,852,2205,1380,1673,2176,1386,341,141,852,1481,8198,33.6
2007,28,SAS,Tiago Splitter,,7,C,355,153,6812,1073,1932,2,14,668,958,1779,423,198,209,384,685,2816,25.2
2007,29,PHO,Alando Tucker,Wisconsin,3,SG,51,1,426,77,182,10,34,47,60,49,16,5,2,19,22,211,0.3
2007,31,SEA,Carl Landry,Purdue,9,PF,513,93,11524,2086,3898,9,30,1360,1732,2533,355,216,203,603,1208,5541,35.8
2007,32,BOS,Gabe Pruitt,USC,2,SG,62,0,461,45,140,17,60,18,23,51,52,20,3,24,44,125,0.5
2007,34,DAL,Nick Fazekas,Nevada,1,PF,26,0,269,46,82,0,2,15,22,89,11,8,11,13,25,107,0.8
2007,35,SEA,Glen Davis,LSU,8,PF,514,121,10865,1614,3611,10,55,873,1247,2236,457,357,173,528,1238,4111,18.6
2007,36,GSW,Jermareo Davidson,Alabama,2,SF,52,2,433,68,160,0,0,26,45,96,14,9,18,22,58,162,0
2007,37,POR,Josh McRoberts,Duke,11,PF,433,179,8271,914,1972,196,576,309,438,1686,901,222,194,381,817,2333,18.5
2007,38,PHI,Kyrylo Fesenko,,5,C,135,7,1107,125,252,0,2,55,134,269,40,19,53,66,224,305,0.9
2007,40,LAL,Sun Yue,,1,SG,10,0,28,3,11,0,6,0,0,0,2,1,1,3,10,6,-0.1
2007,41,MIN,Chris Richard,Florida,2,C,70,3,780,56,116,0,0,23,38,194,25,18,16,38,133,135,0.7
2007,42,POR,Derrick Byars,Vanderbilt,1,PF,2,0,37,3,11,0,6,4,4,11,1,2,0,0,2,10,0.1
2007,46,GSW,St?phane Lasme,UMass,1,PF-SF,16,4,303,32,71,0,0,19,32,53,3,13,22,15,35,83,0.3
2007,47,WAS,Dominic McGuire,Fresno State,6,SF,342,84,5348,388,927,3,16,160,243,1169,422,154,184,242,501,939,4.2
2007,48,LAL,Marc Gasol,,13,C,839,824,27726,4547,9444,381,1075,2777,3575,6389,2887,766,1196,1702,2436,12252,82.6
2007,49,CHI,Aaron Gray,Pitt,7,C,318,87,3851,440,864,0,3,186,331,1190,207,94,87,265,678,1066,6.1
2007,51,CHI,JamesOn Curry,Oklahoma State,1,PG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,52,POR,Taurean Green,Florida,1,SG-PG,17,0,74,7,25,2,11,11,12,10,11,2,0,9,5,27,-0.1
2007,53,POR,Demetris Nichols,Syracuse,2,SF,18,0,58,9,32,3,15,1,2,7,2,0,4,4,5,22,-0.2
2007,56,MIL,Ramon Sessions,Nevada,11,PG,691,146,16119,2406,5539,208,658,2121,2681,1840,2807,472,52,1173,942,7141,28.8
2007,59,PHO,D.J. Strawberry,Maryland,1,SG,33,0,270,29,92,6,25,9,19,28,30,12,6,11,36,73,-0.2
2008,1,CHI,Derrick Rose,Memphis,12,PG,596,504,19402,4375,9589,469,1541,1966,2378,2031,3334,450,204,1576,777,11185,39.7
2008,2,MIA,Michael Beasley,Kansas State,11,PF,609,238,13903,3088,6644,291,835,1101,1450,2861,788,345,314,1025,1294,7568,15.6
2008,3,MIN,O.J. Mayo,USC,8,SG,547,325,16919,2808,6547,854,2287,1104,1346,1706,1607,559,141,1130,1239,7574,21.9
2008,4,SEA,Russell Westbrook,UCLA,13,PG,878,861,30379,7230,16534,977,3208,4975,6226,6211,7298,1535,270,3581,2261,20412,100.9
2008,5,MEM,Kevin Love,UCLA,13,PF,713,630,22803,4280,9673,1223,3302,3210,3875,7944,1697,486,322,1411,1499,12993,82.1
2008,6,NYK,Danilo Gallinari,,12,SF,611,541,18886,2989,7004,1211,3184,2691,3083,2991,1237,478,240,804,1107,9880,56.5
2008,7,LAC,Eric Gordon,Indiana,13,SG,665,511,21799,3742,8808,1553,4201,1980,2440,1640,1896,599,227,1313,1314,11017,34
2008,8,MIL,Joe Alexander,West Virginia,2,SF,67,0,745,103,251,16,47,60,86,120,44,16,30,52,116,282,0.4
2008,9,CHA,D.J. Augustin,Texas,13,PG,864,320,20839,2765,6705,1111,2930,1886,2180,1643,3466,522,30,1307,1255,8527,44.7
2008,10,NJN,Brook Lopez,Stanford,13,C,785,747,23992,5060,10248,538,1580,2569,3238,5007,1190,455,1412,1405,2120,13227,65.7
2008,11,IND,Jerryd Bayless,Arizona,11,PG,586,99,12486,1719,4180,499,1382,972,1188,1235,1674,370,73,825,1206,4909,18.8
2008,12,SAC,Jason Thompson,Rider University,8,PF,588,412,14819,2112,4255,6,42,980,1492,3880,635,283,414,747,1751,5210,23.8
2008,13,POR,Brandon Rush,Kansas,9,SG,481,163,10564,1220,2861,522,1300,288,408,1413,468,222,262,400,620,3250,11.2
2008,14,GSW,Anthony Randolph,LSU,6,PF,252,43,3841,677,1494,20,83,415,561,1078,187,150,224,298,456,1789,5.8
2008,15,PHO,Robin Lopez,Stanford,13,C,832,585,18607,3050,5770,46,156,1154,1540,4206,687,199,972,917,1632,7300,44.3
2008,16,PHI,Marreese Speights,Florida,10,C,705,78,10640,2181,4750,232,651,998,1252,2875,461,189,356,614,1564,5592,25.8
2008,17,TOR,Roy Hibbert,Georgetown,9,C,662,586,16389,2622,5641,6,24,1361,1802,4173,885,241,1146,1038,2067,6611,35.7
2008,18,WAS,JaVale McGee,Nevada,13,C,701,317,12132,2364,4113,5,33,786,1328,3609,277,286,1077,668,1521,5519,36.6
2008,19,CLE,J.J. Hickson,NC State,8,C,534,307,11925,2049,4056,0,21,983,1593,3639,449,274,309,774,1033,5081,21.8
2008,20,CHA,Alexis Ajin?a,,7,C,293,76,3905,645,1283,12,42,251,315,1150,143,102,181,249,661,1553,7.6
2008,21,NJN,Ryan Anderson,California,12,PF,649,289,16769,2755,6533,1325,3491,1166,1366,3413,586,332,217,606,1263,8001,46.9
2008,22,ORL,Courtney Lee,Western Kentucky,12,SG,811,518,21938,2961,6567,876,2259,967,1134,2127,1353,809,213,762,1339,7765,39.3
2008,23,UTA,Kosta Koufos,Ohio State,11,C,686,229,11271,1750,3277,0,4,413,710,3452,359,291,506,479,1398,3913,28.2
2008,24,SEA,Serge Ibaka,,12,PF,808,646,23109,4215,8201,532,1477,1181,1559,5944,622,351,1672,1089,2279,10143,67.8
2008,25,HOU,Nicolas Batum,,13,SF,789,714,24733,3245,7470,1247,3496,1381,1642,4137,2967,747,500,1449,1398,9118,54.9
2008,26,SAS,George Hill,IUPUI,13,PG,785,449,21742,3086,6755,960,2499,1586,1974,2430,2504,715,216,985,1603,8718,65.4
2008,27,NOH,Darrell Arthur,Kansas,9,PF,503,106,8945,1381,3110,161,458,359,469,1768,409,309,307,422,1234,3282,12.5
2008,28,MEM,Dont? Greene,Syracuse,4,SF,253,82,4259,585,1441,165,542,206,294,600,183,111,116,222,373,1541,1.6
